Video,Channel,Time,Year,Month,Day_week,Date,Hour,Part_of_day
 Trabalho de Parto: Quando é a hora de ir ao Hospital?,Dr. Igor Padovesi,2020-09-07 00:27:54,2020,September,Monday,2020-09-07,0,Late Night
 Preparo do Períneo,Dr. Igor Padovesi,2020-09-07 00:27:45,2020,September,Monday,2020-09-07,0,Late Night
 5 dicas para quem pretende ter parto normal,Dr. Igor Padovesi,2020-09-07 00:21:11,2020,September,Monday,2020-09-07,0,Late Night
 5 DICAS PARA UM PARTO MAIS RÁPIDO E CONFORTÁVEL,FRANCIELLE NOGUEIRA,2020-09-07 00:08:09,2020,September,Monday,2020-09-07,0,Late Night
 2 Exercícios Simples para Preparar o Períneo para o Parto,VIVA SEU PARTO,2020-09-07 00:01:11,2020,September,Monday,2020-09-07,0,Late Night
 Massagem Perineal,Marilia Carolina Bittencourt,2020-09-06 23:59:05,2020,September,Sunday,2020-09-06,23,Night
 https://www.youtube.com/watch?v=RJS80-pHk1g,Advertisement (Google AdSense),2020-09-06 23:48:59,2020,September,Sunday,2020-09-06,23,Night
 Naive Bayes | Carlos Baldove | Papo Reto | T2E153,Bluesoft Labs,2020-09-06 01:14:56,2020,September,Sunday,2020-09-06,1,Late Night
 Introdução ao Algoritmo Naïve Bayes,IA Expert Academy,2020-09-06 01:14:41,2020,September,Sunday,2020-09-06,1,Late Night
 Conheça o Programa Nascer Bem,Hapvida Saúde,2020-09-04 23:56:36,2020,September,Friday,2020-09-04,23,Night
 Feliz Auuuuuuuuuniversário,Nubank,2020-09-03 18:06:51,2020,September,Thursday,2020-09-03,18,Evening
" A proteção de dados pela tecnologia: anonimização, privacy by design e garantias antidiscriminação",ConJur,2020-09-03 14:51:26,2020,September,Thursday,2020-09-03,14,Afternoon
" [Avell Experience #1] Dúvidas, notebooks e games",Avell - High Performance,2020-09-03 13:04:59,2020,September,Thursday,2020-09-03,13,Afternoon
 notebook AVELL é bom? Vale a pena?  | Análise W1511 IRON,EscolhaSegura,2020-09-03 12:50:26,2020,September,Thursday,2020-09-03,12,Morning
 😱 MEU NOVO COMPUTADOR! (ESSE SUPEROU),3DM,2020-09-02 01:49:09,2020,September,Wednesday,2020-09-02,1,Late Night
 SSDs vs Hard Drives as Fast As Possible,Techquickie,2020-08-31 19:59:20,2020,August,Monday,2020-08-31,19,Evening
 Dicas para Renda Extra na quarentena - Serasa Ensina,Serasa Ensina,2020-08-30 04:31:11,2020,August,Sunday,2020-08-30,4,Late Night
 Como AUMENTAR o SCORE do CPF RÁPIDO e FÁCIL (6 DICAS INFALÍVEIS),Advertisement (Google AdSense),2020-08-30 02:22:33,2020,August,Sunday,2020-08-30,2,Late Night
 Como aumentar meu Score? - Serasa Ensina,Serasa Ensina,2020-08-30 02:20:30,2020,August,Sunday,2020-08-30,2,Late Night
" O que é Continuous Delivery, Continuous Integration e Continuous Deployment?",Waldemar Neto - Dev Lab,2020-08-29 22:48:58,2020,August,Saturday,2020-08-29,22,Night
 O que é CI/CD?,DevPleno,2020-08-29 19:12:48,2020,August,Saturday,2020-08-29,19,Evening
 Arquitetura Monolítica e Arquitetura de Microserviços,Canal TI,2020-08-29 19:04:27,2020,August,Saturday,2020-08-29,19,Evening
 https://www.youtube.com/watch?v=bmWwuAoHaGQ,Advertisement (Google AdSense),2020-08-29 01:52:53,2020,August,Saturday,2020-08-29,1,Late Night
" Feminismo, o debate",Spotniks,2020-08-27 22:21:11,2020,August,Thursday,2020-08-27,22,Night
 Muitos países erraram na luta contra o coronavírus. Ninguém errou mais que o governo chinês.,Spotniks,2020-08-27 22:10:23,2020,August,Thursday,2020-08-27,22,Night
 How asymmetric (public key) encryption works,Veet Vivarto,2020-08-27 18:06:02,2020,August,Thursday,2020-08-27,18,Evening
 Qual NOTEBOOK / PC / DESKTOP os YOUTUBERS TECH usam e por que?,EscolhaSegura,2020-08-27 17:46:39,2020,August,Thursday,2020-08-27,17,Evening
" Qual o melhor processador de notebook? Entenda a nova 10ª geração Intel Core i3, i5 e i7 com 10nm",Qual Notebook Comprar?,2020-08-27 17:41:03,2020,August,Thursday,2020-08-27,17,Evening
 Como comprar um NOTEBOOK bom entendendo de componentes e partes 💻 Dicas para encontrar o melhor 2021,Qual Notebook Comprar?,2020-08-27 16:13:13,2020,August,Thursday,2020-08-27,16,Afternoon
 Aprenda COMPRAR um BOM NOTEBOOK em 8 MINUTOS #ComboDaDesgraça,Diolinux,2020-08-27 16:00:20,2020,August,Thursday,2020-08-27,16,Afternoon
 Notebook mais caro em 2020? 💻 Preços e estoques serão afetados no Brasil e no mundo! Veja as dicas,Qual Notebook Comprar?,2020-08-27 15:57:46,2020,August,Thursday,2020-08-27,15,Afternoon
 How wildlife trade is linked to coronavirus,Vox,2020-08-27 15:33:49,2020,August,Thursday,2020-08-27,15,Afternoon
 Timeline WannaCry: a história por trás | PROOF - Segurança da Informação,PROOF,2020-08-23 22:04:35,2020,August,Sunday,2020-08-23,22,Night
 🔴 Radio Mania - Péricles - Separação,Rádio Mania,2020-08-23 03:07:46,2020,August,Sunday,2020-08-23,3,Late Night
 SOJA - You And Me (Official Video) ft. Chris Boomer,SOJA,2020-08-23 02:36:59,2020,August,Sunday,2020-08-23,2,Late Night
 SOJA _ Get Wiser (Full Album_Album Completo) - 2005,Furkan Duman,2020-08-23 02:17:26,2020,August,Sunday,2020-08-23,2,Late Night
 O Melhor do Reggae Nacional 2017 - Vol.01,Music Reggae,2020-08-23 01:38:01,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Metamorfose Ambulante (Tudo Vira Reggae),ManevaVEVO,2020-08-23 01:29:03,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Péssimo Negócio (Tudo Vira Reggae),ManevaVEVO,2020-08-23 01:25:40,2020,August,Sunday,2020-08-23,1,Late Night
" Maneva - Na Rua, Na Chuva, Na Fazenda (Casinha De Sapê) (Ao Vivo Em São Paulo / 2020)",ManevaVEVO,2020-08-23 01:22:01,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Eu Te Devoro (Ao Vivo Em São Paulo / 2020),ManevaVEVO,2020-08-23 01:17:56,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Morena (Ao Vivo Em São Paulo / 2020),ManevaVEVO,2020-08-23 01:14:16,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Evidências (Ao Vivo Em São Paulo / 2020),ManevaVEVO,2020-08-23 01:14:11,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - O Vento (Ao Vivo Em São Paulo / 2020),ManevaVEVO,2020-08-23 01:10:37,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - À Francesa / Noite Do Prazer (Ao Vivo Em São Paulo / 2020),ManevaVEVO,2020-08-23 01:05:02,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Epitáfio (Ao Vivo Em São Paulo / 2020),ManevaVEVO,2020-08-23 01:01:46,2020,August,Sunday,2020-08-23,1,Late Night
 Maneva - Anunciação (Tudo Vira Reggae),ManevaVEVO,2020-08-23 00:57:50,2020,August,Sunday,2020-08-23,0,Late Night
 INVESTI 500 REAIS E FATUREI 35 MIL NO MERCADO LIVRE,Ecommerce na Prática,2020-08-21 01:27:39,2020,August,Friday,2020-08-21,1,Late Night
 Reserva de Emergência: como fazer a sua? - Serasa Ensina,Serasa Ensina,2020-08-21 01:07:11,2020,August,Friday,2020-08-21,1,Late Night
 #aLiveSamba2 - Jorge Aragão - Mesa de Jorge - 15/08 - #EmCasa #Comigo,Jorge Aragão,2020-08-15 18:22:39,2020,August,Saturday,2020-08-15,18,Evening
 Luiz Melodia e Diogo Nogueira - Samba na Gamboa (21/02/2012),tvbrasil,2020-08-15 18:11:05,2020,August,Saturday,2020-08-15,18,Evening
 Fran Adesivos - Como aplicar Adesivos de Parede,Fran Adesivos,2020-08-13 16:38:07,2020,August,Thursday,2020-08-13,16,Afternoon
 Professora Gisela deseja boas-vindas aos nossos Calouros,Estácio,2020-08-12 00:17:40,2020,August,Wednesday,2020-08-12,0,Late Night
" Para o ator Alexandre Borges ""o humor às vezes está no patético”",tvbrasil,2020-08-10 22:07:29,2020,August,Monday,2020-08-10,22,Night
 Rodrigo Core Feat Rebeca Bell - É que você me faz tão bem (Oficial) Prod- Rodrigo Core,Rodrigo Core - ORIGINAL,2020-08-10 21:09:57,2020,August,Monday,2020-08-10,21,Night
 Os detalhes da nova bolsa de valores; e quanto tempo até uma vacina chegar na sua casa?,InfoMoney,2020-08-08 01:13:25,2020,August,Saturday,2020-08-08,1,Late Night
 Cheguei no meu Limite,Canal do Schwarza,2020-08-05 00:52:00,2020,August,Wednesday,2020-08-05,0,Late Night
 Mentoria Microsoft,Digital Innovation One,2020-08-04 17:02:23,2020,August,Tuesday,2020-08-04,17,Evening
 Cria sua Landing Page com HTML & CSS Parte 1,Le Wagon Brasil,2020-08-04 16:02:53,2020,August,Tuesday,2020-08-04,16,Afternoon
 INICIANTE LINUX #5 - Como instalar PROGRAMAS no LINUX? [DEBIAN],Mateus Muller,2020-08-03 21:40:16,2020,August,Monday,2020-08-03,21,Night
" Resenha do livro ""Inteligência Artificial"" - Kai-Fu Lee",Luiz Victor,2020-08-02 13:38:49,2020,August,Sunday,2020-08-02,13,Afternoon
 Estruturas de Repetição 1 - Curso de Algoritmos #09 - Gustavo Guanabara,Curso em Vídeo,2020-08-02 02:30:09,2020,August,Sunday,2020-08-02,2,Late Night
 Curso de HTML5 - 00 - Site Completo - by Gustavo Guanabara,Curso em Vídeo,2020-08-01 22:04:18,2020,August,Saturday,2020-08-01,22,Night
 Nota de R$ 200: por que agora e qual a razão de tanta polêmica?,BBC News Brasil,2020-08-01 20:59:17,2020,August,Saturday,2020-08-01,20,Evening
 Why Do India And China Have So Many People?,MinuteEarth,2020-08-01 20:26:53,2020,August,Saturday,2020-08-01,20,Evening
 Why Do India And China Have So Many People?,MinuteEarth,2020-08-01 02:14:29,2020,August,Saturday,2020-08-01,2,Late Night
 LANÇAMENTO PROTON - EXPRESS 80 E 103 | AO VIVO,SpaceToday,2020-07-30 23:33:31,2020,July,Thursday,2020-07-30,23,Night
 LANÇAMENTO ROVER PERSEVERANCE - MARS 2020 - ATLAS V | AO VIVO,SpaceToday,2020-07-30 12:21:43,2020,July,Thursday,2020-07-30,12,Morning
 AO VIVO: Lançamento da missão Mars 2020 (Perseverance),Mensageiro Sideral,2020-07-30 12:07:23,2020,July,Thursday,2020-07-30,12,Morning
 NASA Live: Official Stream of NASA TV,NASA,2020-07-30 11:17:32,2020,July,Thursday,2020-07-30,11,Morning
 SPACETIME SPECIAL: NASA launches Mars 2020 Perseverance Rover,WELT Documentary,2020-07-30 11:17:15,2020,July,Thursday,2020-07-30,11,Morning
 Watch NASA launch the Mars 2020 rover (Perseverance) on ULA's Atlas V Rocket!,Everyday Astronaut,2020-07-30 11:16:29,2020,July,Thursday,2020-07-30,11,Morning
 NASA’s Mars 2020 Perseverance Rover – Countdown to Mars,NASA,2020-07-30 11:13:56,2020,July,Thursday,2020-07-30,11,Morning
 Watch NASA's Perseverance Rover Launch to Mars!,NASA,2020-07-30 11:13:51,2020,July,Thursday,2020-07-30,11,Morning
 A CIÊNCIA DO ROVER PERSEVERANCE EM MARTE | SPACE TODAY TV EP2258,SpaceToday,2020-07-29 13:49:48,2020,July,Wednesday,2020-07-29,13,Afternoon
 AS PRIMEIRAS IMAGENS DO SOL FEITAS PELA SOLAR ORBITER | SPACE TODAY TV EP2267,SpaceToday,2020-07-29 13:17:00,2020,July,Wednesday,2020-07-29,13,Afternoon
 #CountDownToMars - BRIEFING DE ENGENHARIA E CIÊNCIA DO ROVER PERSEVERANCE,SpaceToday,2020-07-29 11:39:04,2020,July,Wednesday,2020-07-29,11,Morning
 Estruturas de Repetição - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-28 21:50:54,2020,July,Tuesday,2020-07-28,21,Night
 Por que Gatos Deitam de Costas Quando Veem Você,INCRÍVEL,2020-07-28 01:23:55,2020,July,Tuesday,2020-07-28,1,Late Night
" A ENERGIA DOS GATOS, NOSSOS PROTETORES ESPIRITUAIS | MARCIA FERNANDES | PARA DE SER DOIDA!",Universa,2020-07-28 01:16:57,2020,July,Tuesday,2020-07-28,1,Late Night
 Amores mesquinhos | Rafa Brites | TEDxSaoPaulo,TEDx Talks,2020-07-28 01:00:44,2020,July,Tuesday,2020-07-28,1,Late Night
 QUER SUPERAR A DOR DO FIM DE UM RELACIONAMENTO? RAFA BRITES TE AJUDA| RAFA BLITZ,Universa,2020-07-28 00:55:03,2020,July,Tuesday,2020-07-28,0,Late Night
 Boas práticas em como consumir API REST utilizando Android,Digital Innovation One,2020-07-27 23:38:55,2020,July,Monday,2020-07-27,23,Night
 MOUSSE DE MORANGO COM FRUTA DE VERDADE - RECEITAS QUE AMO,Receitas que amo,2020-07-27 23:38:12,2020,July,Monday,2020-07-27,23,Night
 SOBREMESA GELADA DE MORANGO COM APENAS 2 INGREDIENTES | FÁCIL E RÁPIDA,Menino Prendado,2020-07-27 22:12:07,2020,July,Monday,2020-07-27,22,Night
 Com apenas 2 Ingredientes │ Sobremesa Barata e Fácil,Receitas da Dinda,2020-07-27 22:04:07,2020,July,Monday,2020-07-27,22,Night
 COPO DA FELICIDADE - GANHE MUITO DINHEIRO VENDENDO SOBREMESA NO COPO,Flor de Farinha - Confeitaria e Comida Caseira,2020-07-27 22:03:38,2020,July,Monday,2020-07-27,22,Night
 Curso Javascript Completo 2020 [Iniciantes] + 14 Mini-Projetos,Dev Aprender,2020-07-27 02:03:10,2020,July,Monday,2020-07-27,2,Late Night
 Funções - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-27 01:23:46,2020,July,Monday,2020-07-27,1,Late Night
 Estruturas de Repetição - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-27 01:01:09,2020,July,Monday,2020-07-27,1,Late Night
" Chaveco HD- Em Terra de cego, Quem tem olho é metido a besta (1993)",Davi Nostalgia,2020-07-27 00:01:37,2020,July,Monday,2020-07-27,0,Late Night
 Arrays - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-26 23:59:56,2020,July,Sunday,2020-07-26,23,Night
 Estruturas Condicionais - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-26 20:57:30,2020,July,Sunday,2020-07-26,20,Evening
 Operadores de Comparação - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-26 20:36:37,2020,July,Sunday,2020-07-26,20,Evening
 Operadores Aritméticos - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-26 20:01:10,2020,July,Sunday,2020-07-26,20,Evening
 https://www.youtube.com/watch?v=iBGBcXeMa6A,Advertisement (Google AdSense),2020-07-26 19:50:26,2020,July,Sunday,2020-07-26,19,Evening
 📊 Planilha Eletrônica para cálculo de Hora Técnica de TI,Bora para prática!!!,2020-07-26 17:12:00,2020,July,Sunday,2020-07-26,17,Evening
 Como descobrir espaço usado e espaço livre no Linux,Vlog de TI,2020-07-26 16:56:38,2020,July,Sunday,2020-07-26,16,Afternoon
 🔴 Instalação do Microsoft PowerShell v6.0.0 Alpha 9.1 no Linux Mint 18 LTS x64,Bora para prática!!!,2020-07-26 16:48:58,2020,July,Sunday,2020-07-26,16,Afternoon
 🔴 Instalação e Configuração do Genymotion 2.5.2 no Linux Mint 17.2 x64,Bora para prática!!!,2020-07-26 16:41:02,2020,July,Sunday,2020-07-26,16,Afternoon
 🔴 Acessando o Microsoft Office 365 OnLine no Linux Mint 17.2,Bora para prática!!!,2020-07-26 16:32:03,2020,July,Sunday,2020-07-26,16,Afternoon
 🔴 Instalação do Microsoft Office 2010 Professional Plus no CrossOver 14.1.6 Linux Mint 17.2,Bora para prática!!!,2020-07-26 15:21:20,2020,July,Sunday,2020-07-26,15,Afternoon
 📊 Instalação e Configuração do WPS Office Community v10 no GNU/Linux Mint v18 LTS,Bora para prática!!!,2020-07-26 15:14:45,2020,July,Sunday,2020-07-26,15,Afternoon
 🔴 Instalação e Configuração do CodeWeavers CrosOver 14.1.6 no Linux Mint 17.2 x64,Bora para prática!!!,2020-07-26 14:46:26,2020,July,Sunday,2020-07-26,14,Afternoon
 Instalação do GNU/Linux Lubuntu Desktop - Aula-022,Bora para prática!!!,2020-07-26 13:31:14,2020,July,Sunday,2020-07-26,13,Afternoon
 Instalação do GNU/Linux Kubuntu Desktop - Aula-021,Bora para prática!!!,2020-07-26 13:17:08,2020,July,Sunday,2020-07-26,13,Afternoon
 Instalação do GNU/Linux Ubuntu Desktop em Dual Boot com Microsoft Windows - Aula-020,Bora para prática!!!,2020-07-26 12:45:24,2020,July,Sunday,2020-07-26,12,Morning
 Instalação do GNU/Linux Ubuntu Desktop Particionado - Aula-019,Bora para prática!!!,2020-07-26 12:30:10,2020,July,Sunday,2020-07-26,12,Morning
 Instalação Autônoma do GNU/Linux Ubuntu Desktop - Aula-018,Bora para prática!!!,2020-07-26 12:10:00,2020,July,Sunday,2020-07-26,12,Morning
 Iniciando o GNU/Linux Ubuntu Desktop via Live-CD - Aula-017,Bora para prática!!!,2020-07-26 09:49:22,2020,July,Sunday,2020-07-26,9,Morning
 Criando Máquinas Virtuais para Instalação do GNU/Linux Ubuntu Desktop - Aula-016,Bora para prática!!!,2020-07-26 09:37:00,2020,July,Sunday,2020-07-26,9,Morning
 Configuração da BIOS de Computadores e Notebook - Aula-015,Bora para prática!!!,2020-07-26 09:32:09,2020,July,Sunday,2020-07-26,9,Morning
 Lubuntu 18.10 - MANUAL do LXQt - REVIEW,Diolinux,2020-07-25 22:34:52,2020,July,Saturday,2020-07-25,22,Night
 Instalando JDK 8 no Linux Ubuntu/Derivados - Atualizado,Luis Fernandes,2020-07-25 19:47:01,2020,July,Saturday,2020-07-25,19,Evening
 Software Boutique - Instale programas facilmente no Ubuntu,Diolinux,2020-07-25 19:40:31,2020,July,Saturday,2020-07-25,19,Evening
 Instalação de programas no Lubuntu,Rone Santos,2020-07-25 19:39:38,2020,July,Saturday,2020-07-25,19,Evening
 Lubuntu 14.04 Linux - Apresentação e Instalação,Bóson Treinamentos,2020-07-25 19:35:38,2020,July,Saturday,2020-07-25,19,Evening
 Gravação do Pen Driver Bootável do GNU/Linux Ubuntu Desktop - Aula-014,Bora para prática!!!,2020-07-25 19:24:25,2020,July,Saturday,2020-07-25,19,Evening
 Gravação da ISO do GNU/Linux Ubuntu Desktop em CD ou DVD - Aula-013,Bora para prática!!!,2020-07-25 19:10:19,2020,July,Saturday,2020-07-25,19,Evening
 Download da ISO do GNU/Linux Ubuntu Desktop e Derivados - Aula-012,Bora para prática!!!,2020-07-25 19:00:35,2020,July,Saturday,2020-07-25,19,Evening
 Conhecendo as Versões e Plataformas do GNU/Linux Ubuntu - Aula-011,Bora para prática!!!,2020-07-25 18:41:19,2020,July,Saturday,2020-07-25,18,Evening
 Conhecendo o GNU/Linux Ubuntu - Aula-010,Bora para prática!!!,2020-07-25 18:30:45,2020,July,Saturday,2020-07-25,18,Evening
 Introdução a História do GNU/Linux Ubuntu - Aula-009,Bora para prática!!!,2020-07-25 18:07:07,2020,July,Saturday,2020-07-25,18,Evening
 Introdução a Ponto de Montagem e Finalização - Aula-008,Bora para prática!!!,2020-07-25 17:48:27,2020,July,Saturday,2020-07-25,17,Evening
 Introdução ao Sistema de Arquivos do GNU/Linux - Aula-007,Bora para prática!!!,2020-07-25 17:15:05,2020,July,Saturday,2020-07-25,17,Evening
 Introdução ao Licenciamento GPL e Arquitetura do GNU/Linux - Aula-006,Bora para prática!!!,2020-07-25 15:04:19,2020,July,Saturday,2020-07-25,15,Afternoon
 Introdução a Distribuições e Derivações do GNU/Linux - Aula-005,Bora para prática!!!,2020-07-25 14:42:26,2020,July,Saturday,2020-07-25,14,Afternoon
 Introdução a História do GNU e Linux - Aula-004,Bora para prática!!!,2020-07-25 13:20:56,2020,July,Saturday,2020-07-25,13,Afternoon
 Luz da Aldeia - Ale de Maria  - Música de Rezo,PLANTASOM,2020-07-25 10:14:18,2020,July,Saturday,2020-07-25,10,Morning
 COMO OBSERVAR O COMETA NEOWISE NO BRASIL  | SPACE TODAY TV EP2273,SpaceToday,2020-07-25 02:04:56,2020,July,Saturday,2020-07-25,2,Late Night
 https://www.youtube.com/watch?v=iBGBcXeMa6A,Advertisement (Google AdSense),2020-07-25 00:27:18,2020,July,Saturday,2020-07-25,0,Late Night
 Conheça o curso e nossa ferramenta de exercícios - Curso Introdutório de JavaScript | Trybe,Trybe,2020-07-25 00:14:22,2020,July,Saturday,2020-07-25,0,Late Night
 Variáveis e Constantes - Curso Introdutório de JavaScript GRATUITO | Trybe,Trybe,2020-07-25 00:02:06,2020,July,Saturday,2020-07-25,0,Late Night
 Curso Introdutório de JavaScript GRATUITO - Dicas para aproveitar ao máximo! | Trybe,Trybe,2020-07-24 23:47:36,2020,July,Friday,2020-07-24,23,Night
" O que é JAVASCRIPT e para que serve, história e origem da linguagem",Rodrigo Kulb,2020-07-24 23:13:22,2020,July,Friday,2020-07-24,23,Night
 Conheça a brasileira que deu à luz a primeira vez aos 64 anos de idade,Domingo Espetacular,2020-07-24 10:23:42,2020,July,Friday,2020-07-24,10,Morning
" Vamos falar sobre orgasmo? | Deborah Secco, Karol Conka e Marcela McGowan | #LiberdadeVemDeDentro",Canal GNT,2020-07-24 10:06:05,2020,July,Friday,2020-07-24,10,Morning
 Azure CLI Fundamentals : HOW TO COMMAND YOUR AZURE CLOUD SHELL,KnowOps,2020-07-24 10:02:45,2020,July,Friday,2020-07-24,10,Morning
" Como dar REMÉDIO LÍQUIDO para gatos, sem babar ou espumar - Gatil Hauser",Gatil Hauser - Gatos persas e exóticos,2020-07-22 18:54:24,2020,July,Wednesday,2020-07-22,18,Evening
" 📂 Curso GIT e GITHUB - Personalizando o README.md com markdown (inserir gif, vídeo, etc)",Professor José de Assis,2020-07-22 14:35:45,2020,July,Wednesday,2020-07-22,14,Afternoon
 QUEM FOI CAROLINA DE JESUS?,Canal Curta!,2020-07-22 10:36:09,2020,July,Wednesday,2020-07-22,10,Morning
 10 dicas para ser contratado por uma empresa inovadora de tecnologia,Digital Innovation One,2020-07-22 10:22:45,2020,July,Wednesday,2020-07-22,10,Morning
 Como saber qual framework Java devo utilizar em minha aplicação - Rodolfo Gomes,Digital Innovation One,2020-07-22 00:07:39,2020,July,Wednesday,2020-07-22,0,Late Night
 Bebês soluçam na barriga!,O Médico da Mulher,2020-07-22 00:03:23,2020,July,Wednesday,2020-07-22,0,Late Night
 Como saber o dia que engravidei?,O Médico da Mulher,2020-07-21 23:59:13,2020,July,Tuesday,2020-07-21,23,Night
 Toxoplasmose,O Médico da Mulher,2020-07-21 23:56:27,2020,July,Tuesday,2020-07-21,23,Night
 Eu não sabia que estava grávida 🤰🏻!!!,O Médico da Mulher,2020-07-21 23:51:50,2020,July,Tuesday,2020-07-21,23,Night
 Contrações de Treinamento (Braxton Hicks),O Médico da Mulher,2020-07-21 23:49:51,2020,July,Tuesday,2020-07-21,23,Night
 Atividade física na gestação.,O Médico da Mulher,2020-07-21 23:48:52,2020,July,Tuesday,2020-07-21,23,Night
 Vacinas para gestantes.,O Médico da Mulher,2020-07-21 23:46:55,2020,July,Tuesday,2020-07-21,23,Night
 Relação Sexual durante a Gestação - Pode ou não Pode ?,O Médico da Mulher,2020-07-21 23:44:46,2020,July,Tuesday,2020-07-21,23,Night
 Ultrassonografias na gestação - 5 Tipos que Indico!,O Médico da Mulher,2020-07-21 23:41:07,2020,July,Tuesday,2020-07-21,23,Night
 Quando é que a barriga aparece?,O Médico da Mulher,2020-07-21 23:41:03,2020,July,Tuesday,2020-07-21,23,Night
 Amamentação - Como se preparar antes do nascimento!,O Médico da Mulher,2020-07-21 23:35:41,2020,July,Tuesday,2020-07-21,23,Night
 PLACENTA PRÉVIA,O Médico da Mulher,2020-07-21 23:31:45,2020,July,Tuesday,2020-07-21,23,Night
 Dicas de Enfermagem -  Descolamento Prematuro de Placenta e Placenta Prévia,Prepara Enfermagem - EnfConcursos Concursos,2020-07-21 23:30:31,2020,July,Tuesday,2020-07-21,23,Night
 Placenta prévia,O Médico da Mulher,2020-07-21 23:27:58,2020,July,Tuesday,2020-07-21,23,Night
 Doutor Domingos Responde - Placenta Baixa ou Placenta Prévia,Casal Mantelli,2020-07-21 23:27:00,2020,July,Tuesday,2020-07-21,23,Night
" 📂 Curso GIT e GITHUB - Personalizando o README.md com markdown (inserir gif, vídeo, etc)",Professor José de Assis,2020-07-21 14:30:26,2020,July,Tuesday,2020-07-21,14,Afternoon
 Curso Git e GitHub - Arquivo readme.md,DevFuria,2020-07-21 14:29:47,2020,July,Tuesday,2020-07-21,14,Afternoon
 LANÇAMENTO FALCON 9 - ANASIS-II | AO VIVO,SpaceToday,2020-07-20 21:07:22,2020,July,Monday,2020-07-20,21,Night
 DOENÇA DO SILICONE? ENTENDA PORQUE EU TIREI AS PRÓTESES (EXPLANTE),Fê-liz com a vida!,2020-07-20 21:06:27,2020,July,Monday,2020-07-20,21,Night
 O que é PLACENTA BAIXA? ( placenta prévia) Minha história!,Tami Vargas,2020-07-20 19:51:32,2020,July,Monday,2020-07-20,19,Evening
 Placenta prévia,Almanaque dos Pais,2020-07-20 19:48:17,2020,July,Monday,2020-07-20,19,Evening
 LANÇAMENTO DA MISSÃO HOPE DOS EMIRADOS ÁRABES UNIDOS PARA MARTE | AO VIVO,SpaceToday,2020-07-19 23:25:54,2020,July,Sunday,2020-07-19,23,Night
 AULÃO OBA - CONSTELAÇÕES,Insight Edu,2020-07-19 23:25:47,2020,July,Sunday,2020-07-19,23,Night
" AO VIVO: Lançamento da Hope, primeira missão árabe a Marte",Mensageiro Sideral,2020-07-19 22:23:23,2020,July,Sunday,2020-07-19,22,Night
 O Exemplo Chinês: segredos e características do primeiro país a vencer a crise,UJS Brasil,2020-07-19 22:22:11,2020,July,Sunday,2020-07-19,22,Night
 A ORIGEM ORGÂNICA DA ÁGUA NA TERRA | SPACE TODAY TV EP 2269,SpaceToday,2020-07-18 02:47:37,2020,July,Saturday,2020-07-18,2,Late Night
" Esporotricose, Toxoplasmose e Asma | Ideias Contagiosas!",Isa Gateira,2020-07-16 21:11:06,2020,July,Thursday,2020-07-16,21,Night
 Doenças de Gato | ESPOROTRICOSE,Isa Gateira,2020-07-16 21:03:55,2020,July,Thursday,2020-07-16,21,Night
 Como dar remédio para Gato? | DICA DE GATEIRA #8,Isa Gateira,2020-07-16 20:53:23,2020,July,Thursday,2020-07-16,20,Evening
 Doamos DOIS dos NOSSOS GATOS | Gatinhos da Isa - Theo e Leo,Isa Gateira,2020-07-16 20:38:28,2020,July,Thursday,2020-07-16,20,Evening
 Primeiro Trimestre | 24 Gatos e Um Bebê,Isa Gateira,2020-07-16 19:30:51,2020,July,Thursday,2020-07-16,19,Evening
 #12 – Como deixar o gato sozinho em casa,Royal Canin Brasil,2020-07-16 19:13:42,2020,July,Thursday,2020-07-16,19,Evening
 Como NÃO EDUCAR seu Gato | Borrifador,Isa Gateira,2020-07-16 19:00:10,2020,July,Thursday,2020-07-16,19,Evening
 Adestramento de Gatos - Petz,Petz,2020-07-16 18:57:48,2020,July,Thursday,2020-07-16,18,Evening
 Os 4 hábitos que tornam você um programador ineficiente,Filipe Deschamps,2020-07-15 22:23:14,2020,July,Wednesday,2020-07-15,22,Night
 5 DICAS DO YODA DO VALE DO SILÍCIO (e o que ele pensa sobre Programadores!!!),Filipe Deschamps,2020-07-15 22:13:38,2020,July,Wednesday,2020-07-15,22,Night
 Como ter as melhores ideias para programar? (onde tirar ideias de programas para desenvolver),Filipe Deschamps,2020-07-15 22:10:35,2020,July,Wednesday,2020-07-15,22,Night
